scope_id,scenario,quarter_id,action_type,action_score,project_id,plant,material_or_wc,recommended_target_plant,reason,expected_effect,confidence,explanation_trace
global_reference,monte_carlo_light,2026-Q4,buy_now,0.321242,SF-100560,NW12,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6619,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q1,shift_maintenance,0.320896,SF-100229,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7048,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,monte_carlo_light,2027-Q3,shift_maintenance,0.320893,SF-100229,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7048,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,monte_carlo_light,2027-Q4,shift_maintenance,0.320889,SF-100229,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7048,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,monte_carlo_light,2027-Q2,shift_maintenance,0.320889,SF-100229,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7048,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,expected_value,2026-Q4,wait,0.320845,SF-100585,NW03,,,Risk within acceptable range — no action required,No cost; monitor for risk escalation,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.673,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""wait""}"
global_reference,high_confidence,2028-Q2,buy_now,0.320839,SF-100393,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6962,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2028-Q3,buy_now,0.320827,SF-100393,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6961,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2028-Q1,buy_now,0.320797,SF-100393,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6961,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q2,buy_now,0.320742,SF-100409,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6875,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q1,buy_now,0.320741,SF-100409,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6875,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q4,buy_now,0.320739,SF-100409,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6875,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q3,buy_now,0.320731,SF-100409,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6874,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,high_confidence,2026-Q4,buy_now,0.320469,SF-100591,NW09,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7361,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q4,buy_now,0.320335,SF-100068,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6962,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q1,buy_now,0.320308,SF-100068,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6961,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q3,buy_now,0.320307,SF-100068,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6961,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q2,buy_now,0.320297,SF-100068,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6961,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q4,buy_now,0.32029,SF-100191,NW06,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6828,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q1,buy_now,0.320256,SF-100191,NW06,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6828,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q2,buy_now,0.320247,SF-100191,NW06,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6827,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2026-Q4,buy_now,0.320226,SF-100036,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6748,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q3,buy_now,0.320223,SF-100191,NW06,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6827,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,monte_carlo_light,2026-Q4,buy_now,0.320103,SF-100294,NW09,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7186,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q3,buy_now,0.320085,SF-100209,NW04,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7116,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2028-Q1,buy_now,0.320084,SF-100209,NW04,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7116,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2028-Q2,buy_now,0.320075,SF-100209,NW04,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7116,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q4,buy_now,0.320072,SF-100209,NW04,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7116,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q3,shift_maintenance,0.320018,SF-100697,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7048,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,monte_carlo_light,2028-Q4,shift_maintenance,0.320015,SF-100697,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7048,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,monte_carlo_light,2028-Q1,shift_maintenance,0.320006,SF-100697,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7048,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,monte_carlo_light,2028-Q2,shift_maintenance,0.320006,SF-100697,NW02,P01_NW02_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7048,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,high_confidence,2026-Q1,buy_now,0.319849,SF-100510,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.718,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2026-Q4,buy_now,0.319842,SF-100510,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7179,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2026-Q3,buy_now,0.319841,SF-100510,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7179,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2026-Q2,buy_now,0.319841,SF-100510,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7179,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,high_confidence,2027-Q2,escalate,0.319216,SF-100380,NW08,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7114,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
denmark_demo,high_confidence,2027-Q1,buy_now,0.319215,SF-100380,NW08,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7114,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
denmark_demo,high_confidence,2027-Q3,escalate,0.319215,SF-100380,NW08,,,Critical risk level — escalate to planning management,Management visibility; expedited resource allocation,0.9,"{""top_driver"":""capacity_risk"",""avg_risk"":0.7114,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""escalate""}"
denmark_demo,high_confidence,2027-Q4,buy_now,0.319213,SF-100380,NW08,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7114,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2026-Q3,buy_now,0.319185,SF-100426,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7179,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2027-Q4,buy_now,0.31918,SF-100426,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7179,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2027-Q1,buy_now,0.319177,SF-100426,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7179,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2027-Q2,buy_now,0.319166,SF-100426,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7179,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2026-Q4,buy_now,0.319137,SF-100625,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6836,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q3,buy_now,0.319123,SF-100085,NW12,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6833,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q2,buy_now,0.319117,SF-100085,NW12,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6833,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q1,buy_now,0.319107,SF-100085,NW12,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6833,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2027-Q2,buy_now,0.31874,SF-100350,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2027-Q3,buy_now,0.318739,SF-100350,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2027-Q4,shift_maintenance,0.318739,SF-100350,NW05,P01_NW05_ASSY_1,,Maintenance window conflicts with high-load quarter — shift timing,Maintenance rescheduled to lower-load period; minor schedule disruption,1.0,"{""top_driver"":""capacity_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""shift_maintenance""}"
global_reference,all_in,2027-Q1,buy_now,0.318737,SF-100350,NW05,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.8504,""maint_severity"":""medium"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2026-Q4,buy_now,0.318652,SF-100169,NW01,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6717,""maint_severity"":""low"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q2,buy_now,0.318559,SF-100488,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.705,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q1,buy_now,0.318539,SF-100488,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7049,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q4,buy_now,0.318536,SF-100488,NW13,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7049,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q2,buy_now,0.317731,SF-100173,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7005,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2028-Q1,buy_now,0.317716,SF-100173,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7004,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q4,buy_now,0.317712,SF-100173,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7004,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q3,buy_now,0.317705,SF-100173,NW14,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7004,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2026-Q2,buy_now,0.317655,SF-100187,NW07,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7004,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2027-Q4,buy_now,0.317647,SF-100187,NW07,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7004,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2026-Q3,buy_now,0.317636,SF-100187,NW07,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7003,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2027-Q1,buy_now,0.317628,SF-100187,NW07,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.7003,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2028-Q2,buy_now,0.317445,SF-100362,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6962,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2028-Q3,buy_now,0.317433,SF-100362,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6961,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2028-Q1,buy_now,0.31738,SF-100362,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.696,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q4,buy_now,0.317356,SF-100014,NW06,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6614,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,all_in,2026-Q4,buy_now,0.317082,SF-100092,NW04,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,1.0,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6902,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q4,buy_now,0.317032,SF-100651,NW04,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6727,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q4,protect_capacity_window,0.316892,SF-100065,NW01,P01_NW01_ASSY_1,,Bottleneck WC has scheduled maintenance — protect capacity before event,Capacity preserved for high-priority production; maintenance deferred,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.6842,""maint_severity"":""low"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""protect_capacity_window""}"
global_reference,monte_carlo_light,2027-Q2,buy_now,0.316891,SF-100065,NW01,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6842,""maint_severity"":""low"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q1,buy_now,0.31689,SF-100065,NW01,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6842,""maint_severity"":""low"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2027-Q3,protect_capacity_window,0.316889,SF-100065,NW01,P01_NW01_ASSY_1,,Bottleneck WC has scheduled maintenance — protect capacity before event,Capacity preserved for high-priority production; maintenance deferred,0.75,"{""top_driver"":""capacity_risk"",""avg_risk"":0.6842,""maint_severity"":""low"",""has_protect_opportunity"":true,""caution_carry_over"":false,""action_selected"":""protect_capacity_window""}"
global_reference,high_confidence,2027-Q3,buy_now,0.31626,SF-100391,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6961,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q2,buy_now,0.31625,SF-100391,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6961,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q4,buy_now,0.31625,SF-100391,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6961,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,high_confidence,2027-Q1,buy_now,0.31622,SF-100391,NW15,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.9,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.696,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
global_reference,monte_carlo_light,2026-Q3,buy_now,0.316213,SF-100262,NW11,,,Sourcing risk is elevated — order now to beat lead time,Reduced shortage risk; earlier inventory build-up,0.75,"{""top_driver"":""sourcing_risk"",""avg_risk"":0.6777,""maint_severity"":""none"",""has_protect_opportunity"":false,""caution_carry_over"":false,""action_selected"":""buy_now""}"
